studyid,workflowid,gsm_version,param,index,value,gsm_analysis_date,snapshot_date
AA-AA-000-0000,kri0001,1.3.2,vThreshold,2,-2.63538,2016-09-01,2016-09-01
AA-AA-000-0000,kri0001,1.3.2,vThreshold,3,2.63538,2016-09-01,2016-09-01
AA-AA-000-0000,kri0001,1.3.2,vThreshold,4,2.97,2016-09-01,2016-09-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,1,-3.23433,2016-09-01,2016-09-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,2,-2.178,2016-09-01,2016-09-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,3,2.3958,2016-09-01,2016-09-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,4,3.993,2016-09-01,2016-09-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,1,-2.64627,2016-09-01,2016-09-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,2,-1.9602,2016-09-01,2016-09-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,3,3.22102,2016-09-01,2016-09-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,4,3.63,2016-09-01,2016-09-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,1,-3.2019867,2016-09-01,2016-09-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,2,-1.76418,2016-09-01,2016-09-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,3,2.662,2016-09-01,2016-09-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,4,3.9135393,2016-09-01,2016-09-01
AA-AA-000-0000,kri0005,1.3.2,vThreshold,1,-3.5937,2016-09-01,2016-09-01
AA-AA-000-0000,kri0005,1.3.2,vThreshold,2,-2.371842,2016-09-01,2016-09-01
AA-AA-000-0000,kri0005,1.3.2,vThreshold,3,1.9602,2016-09-01,2016-09-01
AA-AA-000-0000,kri0005,1.3.2,vThreshold,4,3.5937,2016-09-01,2016-09-01
AA-AA-000-0000,kri0006,1.3.2,vThreshold,1,-2.97,2016-09-01,2016-09-01
AA-AA-000-0000,kri0006,1.3.2,vThreshold,2,-1.98,2016-09-01,2016-09-01
AA-AA-000-0000,kri0006,1.3.2,vThreshold,3,1.7465382,2016-09-01,2016-09-01
AA-AA-000-0000,kri0006,1.3.2,vThreshold,4,3.9135393,2016-09-01,2016-09-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,1,-2.97,2016-09-01,2016-09-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,2,-1.940598,2016-09-01,2016-09-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,3,2.63538,2016-09-01,2016-09-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,4,3.95307,2016-09-01,2016-09-01
AA-AA-000-0000,qtl0004,1.3.2,vThreshold,1,0.00970299,2016-09-01,2016-09-01
AA-AA-000-0000,qtl0006,1.3.2,vThreshold,1,0.176418,2016-09-01,2016-09-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,1,-3.63,2016-09-01,2016-09-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,2,-2.3958,2016-09-01,2016-09-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,3,3.156921702,2016-09-01,2016-09-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,4,2.4057,2016-09-01,2016-09-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,1,-2.910897,2016-09-01,2016-09-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,2,-3.1888098,2016-09-01,2016-09-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,3,2.3958,2016-09-01,2016-09-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,4,2.673,2016-09-01,2016-09-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,1,-2.16513,2016-09-01,2016-09-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,2,-2.1346578,2016-09-01,2016-09-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,3,2.15622,2016-09-01,2016-09-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,4,3.5937,2016-09-01,2016-09-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,1,-3.557763,2016-09-01,2016-09-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,2,-2.371842,2016-09-01,2016-09-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,3,2.371842,2016-09-01,2016-09-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,4,3.557763,2016-09-01,2016-09-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,1,-3.5937,2016-09-01,2016-09-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,2,-1.782,2016-09-01,2016-09-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,3,2.178,2016-09-01,2016-09-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,4,2.910897,2016-09-01,2016-09-01
AA-AA-000-0000,cou0006,1.3.2,vThreshold,1,-3.267,2016-09-01,2016-09-01
AA-AA-000-0000,cou0006,1.3.2,vThreshold,2,-2.662,2016-09-01,2016-09-01
AA-AA-000-0000,cou0006,1.3.2,vThreshold,3,2.178,2016-09-01,2016-09-01
AA-AA-000-0000,cou0006,1.3.2,vThreshold,4,2.9403,2016-09-01,2016-09-01
AA-AA-000-0000,cou0007,1.3.2,vThreshold,1,-3.267,2016-09-01,2016-09-01
AA-AA-000-0000,cou0007,1.3.2,vThreshold,2,-1.9602,2016-09-01,2016-09-01
AA-AA-000-0000,cou0007,1.3.2,vThreshold,3,2.9282,2016-09-01,2016-09-01
AA-AA-000-0000,cou0007,1.3.2,vThreshold,4,3.63,2016-09-01,2016-09-01
AA-AA-000-0000,kri0001,1.3.2,vThreshold,1,-2.4057,2016-12-01,2016-12-01
AA-AA-000-0000,kri0001,1.3.2,vThreshold,2,-2.63538,2016-12-01,2016-12-01
AA-AA-000-0000,kri0001,1.3.2,vThreshold,3,2.63538,2016-12-01,2016-12-01
AA-AA-000-0000,kri0001,1.3.2,vThreshold,4,2.97,2016-12-01,2016-12-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,1,-3.23433,2016-12-01,2016-12-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,2,-2.178,2016-12-01,2016-12-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,3,2.3958,2016-12-01,2016-12-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,4,3.993,2016-12-01,2016-12-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,1,-2.64627,2016-12-01,2016-12-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,2,-1.9602,2016-12-01,2016-12-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,3,3.22102,2016-12-01,2016-12-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,4,3.63,2016-12-01,2016-12-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,1,-3.2019867,2016-12-01,2016-12-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,2,-1.76418,2016-12-01,2016-12-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,3,2.662,2016-12-01,2016-12-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,4,3.9135393,2016-12-01,2016-12-01
AA-AA-000-0000,kri0005,1.3.2,vThreshold,1,-3.23433,2016-12-01,2016-12-01
AA-AA-000-0000,kri0005,1.3.2,vThreshold,2,-2.371842,2016-12-01,2016-12-01
AA-AA-000-0000,kri0005,1.3.2,vThreshold,3,1.9602,2016-12-01,2016-12-01
AA-AA-000-0000,kri0005,1.3.2,vThreshold,4,3.5937,2016-12-01,2016-12-01
AA-AA-000-0000,kri0006,1.3.2,vThreshold,1,-2.97,2016-12-01,2016-12-01
AA-AA-000-0000,kri0006,1.3.2,vThreshold,2,-1.98,2016-12-01,2016-12-01
AA-AA-000-0000,kri0006,1.3.2,vThreshold,3,1.7465382,2016-12-01,2016-12-01
AA-AA-000-0000,kri0006,1.3.2,vThreshold,4,3.9135393,2016-12-01,2016-12-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,1,-2.673,2016-12-01,2016-12-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,2,-1.940598,2016-12-01,2016-12-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,3,2.371842,2016-12-01,2016-12-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,4,3.95307,2016-12-01,2016-12-01
AA-AA-000-0000,qtl0004,1.3.2,vThreshold,1,0.00970299,2016-12-01,2016-12-01
AA-AA-000-0000,qtl0006,1.3.2,vThreshold,1,0.176418,2016-12-01,2016-12-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,1,-3.63,2016-12-01,2016-12-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,2,-2.15622,2016-12-01,2016-12-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,3,3.156921702,2016-12-01,2016-12-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,4,2.4057,2016-12-01,2016-12-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,1,-2.910897,2016-12-01,2016-12-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,2,-3.1888098,2016-12-01,2016-12-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,3,2.3958,2016-12-01,2016-12-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,4,2.673,2016-12-01,2016-12-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,1,-2.16513,2016-12-01,2016-12-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,2,-2.1346578,2016-12-01,2016-12-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,3,2.15622,2016-12-01,2016-12-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,4,3.5937,2016-12-01,2016-12-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,1,-3.557763,2016-12-01,2016-12-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,2,-2.371842,2016-12-01,2016-12-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,3,2.371842,2016-12-01,2016-12-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,4,3.557763,2016-12-01,2016-12-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,1,-3.5937,2016-12-01,2016-12-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,2,-1.782,2016-12-01,2016-12-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,3,2.178,2016-12-01,2016-12-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,4,2.910897,2016-12-01,2016-12-01
AA-AA-000-0000,cou0006,1.3.2,vThreshold,1,-3.267,2016-12-01,2016-12-01
AA-AA-000-0000,cou0006,1.3.2,vThreshold,2,-2.3958,2016-12-01,2016-12-01
AA-AA-000-0000,cou0006,1.3.2,vThreshold,3,1.9602,2016-12-01,2016-12-01
AA-AA-000-0000,cou0006,1.3.2,vThreshold,4,2.9403,2016-12-01,2016-12-01
AA-AA-000-0000,cou0007,1.3.2,vThreshold,1,-3.267,2016-12-01,2016-12-01
AA-AA-000-0000,cou0007,1.3.2,vThreshold,2,-1.9602,2016-12-01,2016-12-01
AA-AA-000-0000,cou0007,1.3.2,vThreshold,3,2.9282,2016-12-01,2016-12-01
AA-AA-000-0000,cou0007,1.3.2,vThreshold,4,3.63,2016-12-01,2016-12-01
AA-AA-000-0000,kri0001,1.3.2,vThreshold,1,-2.4057,2017-03-01,2017-03-01
AA-AA-000-0000,kri0001,1.3.2,vThreshold,2,-2.63538,2017-03-01,2017-03-01
AA-AA-000-0000,kri0001,1.3.2,vThreshold,3,2.63538,2017-03-01,2017-03-01
AA-AA-000-0000,kri0001,1.3.2,vThreshold,4,2.97,2017-03-01,2017-03-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,1,-3.23433,2017-03-01,2017-03-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,2,-2.178,2017-03-01,2017-03-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,3,2.3958,2017-03-01,2017-03-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,4,3.5937,2017-03-01,2017-03-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,1,-2.64627,2017-03-01,2017-03-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,2,-1.9602,2017-03-01,2017-03-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,3,3.22102,2017-03-01,2017-03-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,4,3.63,2017-03-01,2017-03-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,1,-3.2019867,2017-03-01,2017-03-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,2,-1.76418,2017-03-01,2017-03-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,3,2.662,2017-03-01,2017-03-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,4,3.9135393,2017-03-01,2017-03-01
AA-AA-000-0000,kri0005,1.3.2,vThreshold,1,-3.23433,2017-03-01,2017-03-01
AA-AA-000-0000,kri0005,1.3.2,vThreshold,2,-2.371842,2017-03-01,2017-03-01
AA-AA-000-0000,kri0005,1.3.2,vThreshold,3,1.9602,2017-03-01,2017-03-01
AA-AA-000-0000,kri0005,1.3.2,vThreshold,4,3.5937,2017-03-01,2017-03-01
AA-AA-000-0000,kri0006,1.3.2,vThreshold,1,-2.97,2017-03-01,2017-03-01
AA-AA-000-0000,kri0006,1.3.2,vThreshold,2,-1.98,2017-03-01,2017-03-01
AA-AA-000-0000,kri0006,1.3.2,vThreshold,3,1.7465382,2017-03-01,2017-03-01
AA-AA-000-0000,kri0006,1.3.2,vThreshold,4,3.52218537,2017-03-01,2017-03-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,1,-2.4057,2017-03-01,2017-03-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,2,-1.940598,2017-03-01,2017-03-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,3,2.371842,2017-03-01,2017-03-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,4,3.95307,2017-03-01,2017-03-01
AA-AA-000-0000,qtl0004,1.3.2,vThreshold,1,0.00970299,2017-03-01,2017-03-01
AA-AA-000-0000,qtl0006,1.3.2,vThreshold,1,0.176418,2017-03-01,2017-03-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,1,-3.63,2017-03-01,2017-03-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,2,-2.15622,2017-03-01,2017-03-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,3,3.156921702,2017-03-01,2017-03-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,4,2.4057,2017-03-01,2017-03-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,1,-2.910897,2017-03-01,2017-03-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,2,-3.1888098,2017-03-01,2017-03-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,3,2.3958,2017-03-01,2017-03-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,4,2.673,2017-03-01,2017-03-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,1,-2.16513,2017-03-01,2017-03-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,2,-2.1346578,2017-03-01,2017-03-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,3,2.15622,2017-03-01,2017-03-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,4,3.5937,2017-03-01,2017-03-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,1,-3.557763,2017-03-01,2017-03-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,2,-2.371842,2017-03-01,2017-03-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,3,2.371842,2017-03-01,2017-03-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,4,3.557763,2017-03-01,2017-03-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,1,-3.5937,2017-03-01,2017-03-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,2,-1.782,2017-03-01,2017-03-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,3,2.178,2017-03-01,2017-03-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,4,2.910897,2017-03-01,2017-03-01
AA-AA-000-0000,cou0006,1.3.2,vThreshold,1,-3.267,2017-03-01,2017-03-01
AA-AA-000-0000,cou0006,1.3.2,vThreshold,2,-2.15622,2017-03-01,2017-03-01
AA-AA-000-0000,cou0006,1.3.2,vThreshold,3,1.76418,2017-03-01,2017-03-01
AA-AA-000-0000,cou0006,1.3.2,vThreshold,4,2.9403,2017-03-01,2017-03-01
AA-AA-000-0000,cou0007,1.3.2,vThreshold,1,-3.267,2017-03-01,2017-03-01
AA-AA-000-0000,cou0007,1.3.2,vThreshold,2,-1.9602,2017-03-01,2017-03-01
AA-AA-000-0000,cou0007,1.3.2,vThreshold,3,2.9282,2017-03-01,2017-03-01
AA-AA-000-0000,cou0007,1.3.2,vThreshold,4,3.63,2017-03-01,2017-03-01
AA-AA-000-0000,kri0001,1.3.2,vThreshold,1,-2.4057,2017-06-01,2017-06-01
AA-AA-000-0000,kri0001,1.3.2,vThreshold,2,-2.63538,2017-06-01,2017-06-01
AA-AA-000-0000,kri0001,1.3.2,vThreshold,3,2.63538,2017-06-01,2017-06-01
AA-AA-000-0000,kri0001,1.3.2,vThreshold,4,2.97,2017-06-01,2017-06-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,1,-3.23433,2017-06-01,2017-06-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,2,-2.178,2017-06-01,2017-06-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,3,2.3958,2017-06-01,2017-06-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,4,3.5937,2017-06-01,2017-06-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,1,-2.64627,2017-06-01,2017-06-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,2,-2.15622,2017-06-01,2017-06-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,3,3.22102,2017-06-01,2017-06-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,4,3.63,2017-06-01,2017-06-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,1,-3.2019867,2017-06-01,2017-06-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,2,-1.76418,2017-06-01,2017-06-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,3,2.662,2017-06-01,2017-06-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,4,3.9135393,2017-06-01,2017-06-01
AA-AA-000-0000,kri0005,1.3.2,vThreshold,1,-3.23433,2017-06-01,2017-06-01
AA-AA-000-0000,kri0005,1.3.2,vThreshold,2,-2.371842,2017-06-01,2017-06-01
AA-AA-000-0000,kri0005,1.3.2,vThreshold,3,2.15622,2017-06-01,2017-06-01
AA-AA-000-0000,kri0005,1.3.2,vThreshold,4,3.5937,2017-06-01,2017-06-01
AA-AA-000-0000,kri0006,1.3.2,vThreshold,1,-2.97,2017-06-01,2017-06-01
AA-AA-000-0000,kri0006,1.3.2,vThreshold,2,-1.98,2017-06-01,2017-06-01
AA-AA-000-0000,kri0006,1.3.2,vThreshold,3,1.7465382,2017-06-01,2017-06-01
AA-AA-000-0000,kri0006,1.3.2,vThreshold,4,3.874403907,2017-06-01,2017-06-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,1,-2.64627,2017-06-01,2017-06-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,2,-1.940598,2017-06-01,2017-06-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,3,2.371842,2017-06-01,2017-06-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,4,3.95307,2017-06-01,2017-06-01
AA-AA-000-0000,qtl0004,1.3.2,vThreshold,1,0.010673289,2017-06-01,2017-06-01
AA-AA-000-0000,qtl0006,1.3.2,vThreshold,1,0.176418,2017-06-01,2017-06-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,1,-3.63,2017-06-01,2017-06-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,2,-2.371842,2017-06-01,2017-06-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,3,3.156921702,2017-06-01,2017-06-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,4,2.4057,2017-06-01,2017-06-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,1,-2.910897,2017-06-01,2017-06-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,2,-3.1888098,2017-06-01,2017-06-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,3,2.3958,2017-06-01,2017-06-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,4,2.673,2017-06-01,2017-06-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,1,-2.16513,2017-06-01,2017-06-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,2,-2.1346578,2017-06-01,2017-06-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,3,2.15622,2017-06-01,2017-06-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,4,3.5937,2017-06-01,2017-06-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,1,-3.557763,2017-06-01,2017-06-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,2,-2.371842,2017-06-01,2017-06-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,3,2.371842,2017-06-01,2017-06-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,4,3.557763,2017-06-01,2017-06-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,1,-3.5937,2017-06-01,2017-06-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,2,-1.782,2017-06-01,2017-06-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,3,2.178,2017-06-01,2017-06-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,4,2.910897,2017-06-01,2017-06-01
AA-AA-000-0000,cou0006,1.3.2,vThreshold,1,-3.267,2017-06-01,2017-06-01
AA-AA-000-0000,cou0006,1.3.2,vThreshold,2,-2.15622,2017-06-01,2017-06-01
AA-AA-000-0000,cou0006,1.3.2,vThreshold,3,1.76418,2017-06-01,2017-06-01
AA-AA-000-0000,cou0006,1.3.2,vThreshold,4,2.9403,2017-06-01,2017-06-01
AA-AA-000-0000,cou0007,1.3.2,vThreshold,1,-3.267,2017-06-01,2017-06-01
AA-AA-000-0000,cou0007,1.3.2,vThreshold,2,-1.9602,2017-06-01,2017-06-01
AA-AA-000-0000,cou0007,1.3.2,vThreshold,3,2.9282,2017-06-01,2017-06-01
AA-AA-000-0000,cou0007,1.3.2,vThreshold,4,3.63,2017-06-01,2017-06-01
AA-AA-000-0000,kri0001,1.3.2,vThreshold,1,-2.4057,2017-09-01,2017-09-01
AA-AA-000-0000,kri0001,1.3.2,vThreshold,2,-2.63538,2017-09-01,2017-09-01
AA-AA-000-0000,kri0001,1.3.2,vThreshold,3,2.63538,2017-09-01,2017-09-01
AA-AA-000-0000,kri0001,1.3.2,vThreshold,4,3.267,2017-09-01,2017-09-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,1,-3.23433,2017-09-01,2017-09-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,2,-2.178,2017-09-01,2017-09-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,3,2.3958,2017-09-01,2017-09-01
AA-AA-000-0000,kri0002,1.3.2,vThreshold,4,3.95307,2017-09-01,2017-09-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,1,-2.64627,2017-09-01,2017-09-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,2,-2.15622,2017-09-01,2017-09-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,3,3.22102,2017-09-01,2017-09-01
AA-AA-000-0000,kri0003,1.3.2,vThreshold,4,3.63,2017-09-01,2017-09-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,1,-3.2019867,2017-09-01,2017-09-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,2,-1.76418,2017-09-01,2017-09-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,3,2.662,2017-09-01,2017-09-01
AA-AA-000-0000,kri0004,1.3.2,vThreshold,4,4.30489323,2017-09-01,2017-09-01
AA-AA-000-0000,kri0005,1.3.2,vThreshold,1,-3.23433,2017-09-01,2017-09-01
AA-AA-000-0000,kri0005,1.3.2,vThreshold,2,-2.371842,2017-09-01,2017-09-01
AA-AA-000-0000,kri0005,1.3.2,vThreshold,3,2.15622,2017-09-01,2017-09-01
AA-AA-000-0000,kri0005,1.3.2,vThreshold,4,3.5937,2017-09-01,2017-09-01
AA-AA-000-0000,kri0006,1.3.2,vThreshold,1,-2.97,2017-09-01,2017-09-01
AA-AA-000-0000,kri0006,1.3.2,vThreshold,2,-1.98,2017-09-01,2017-09-01
AA-AA-000-0000,kri0006,1.3.2,vThreshold,3,1.92119202,2017-09-01,2017-09-01
AA-AA-000-0000,kri0006,1.3.2,vThreshold,4,3.874403907,2017-09-01,2017-09-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,1,-2.910897,2017-09-01,2017-09-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,2,-1.940598,2017-09-01,2017-09-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,3,2.371842,2017-09-01,2017-09-01
AA-AA-000-0000,kri0007,1.3.2,vThreshold,4,3.95307,2017-09-01,2017-09-01
AA-AA-000-0000,qtl0004,1.3.2,vThreshold,1,0.010673289,2017-09-01,2017-09-01
AA-AA-000-0000,qtl0006,1.3.2,vThreshold,1,0.176418,2017-09-01,2017-09-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,1,-3.63,2017-09-01,2017-09-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,2,-2.371842,2017-09-01,2017-09-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,3,3.156921702,2017-09-01,2017-09-01
AA-AA-000-0000,cou0001,1.3.2,vThreshold,4,2.4057,2017-09-01,2017-09-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,1,-2.910897,2017-09-01,2017-09-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,2,-3.1888098,2017-09-01,2017-09-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,3,2.3958,2017-09-01,2017-09-01
AA-AA-000-0000,cou0002,1.3.2,vThreshold,4,2.673,2017-09-01,2017-09-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,1,-2.16513,2017-09-01,2017-09-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,2,-2.1346578,2017-09-01,2017-09-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,3,2.15622,2017-09-01,2017-09-01
AA-AA-000-0000,cou0003,1.3.2,vThreshold,4,3.5937,2017-09-01,2017-09-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,1,-3.557763,2017-09-01,2017-09-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,2,-2.371842,2017-09-01,2017-09-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,3,2.371842,2017-09-01,2017-09-01
AA-AA-000-0000,cou0004,1.3.2,vThreshold,4,3.557763,2017-09-01,2017-09-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,1,-3.95307,2017-09-01,2017-09-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,2,-1.782,2017-09-01,2017-09-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,3,2.178,2017-09-01,2017-09-01
AA-AA-000-0000,cou0005,1.3.2,vThreshold,4,2.910897,2017-09-01,2017-09-01
AA-AA-000-0000,cou0006,1.3.2,vThreshold,1,-3.267,2017-09-01,2017-09-01
