studyid,workflowid,threshold,x,y
AA-AA-000-0000,kri0002,-5,4.73629436111989,0
AA-AA-000-0000,kri0002,0,4.73629436111989,0.00872149978819381
AA-AA-000-0000,kri0002,5,4.73629436111989,2.64868632833753
AA-AA-000-0000,kri0002,8,4.73629436111989,5.81419941240803
AA-AA-000-0000,kri0002,-8,4.78629436111989,0
AA-AA-000-0000,kri0002,-5,4.78629436111989,0
AA-AA-000-0000,kri0002,0,4.78629436111989,0.00923699614623127
AA-AA-000-0000,kri0002,5,4.78629436111989,2.6754512283872
AA-AA-000-0000,kri0002,8,4.78629436111989,5.86589018570619
AA-AA-000-0000,kri0002,-8,4.83629436111989,0
AA-AA-000-0000,kri0002,-5,4.83629436111989,0
AA-AA-000-0000,kri0002,0,4.83629436111989,0.00978296163246953
AA-AA-000-0000,kri0002,5,4.83629436111989,2.70270992201105
AA-AA-000-0000,kri0002,8,4.83629436111989,5.91843196049914
AA-AA-000-0000,kri0002,-8,4.88629436111989,0
AA-AA-000-0000,kri0002,-5,4.88629436111989,0
AA-AA-000-0000,kri0002,0,4.88629436111989,0.0103611971670487
AA-AA-000-0000,kri0002,5,4.88629436111989,2.7304751560735
AA-AA-000-0000,kri0002,8,4.88629436111989,5.97184459278705
AA-AA-000-0000,kri0002,-8,4.93629436111989,0
AA-AA-000-0000,kri0002,-5,4.93629436111989,0
AA-AA-000-0000,kri0002,0,4.93629436111989,0.0109736101159949
AA-AA-000-0000,kri0002,5,4.93629436111989,2.75876008898352
AA-AA-000-0000,kri0002,8,4.93629436111989,6.02614852538661
AA-AA-000-0000,kri0002,-8,4.98629436111989,0
AA-AA-000-0000,kri0002,-5,4.98629436111989,0
AA-AA-000-0000,kri0002,0,4.98629436111989,0.0116222205828524
AA-AA-000-0000,kri0002,5,4.98629436111989,2.78757830628853
AA-AA-000-0000,kri0002,8,4.98629436111989,6.08136480852989
AA-AA-000-0000,kri0002,-8,5.03629436111989,0
AA-AA-000-0000,kri0002,-5,5.03629436111989,0
AA-AA-000-0000,kri0002,0,5.03629436111989,0.0123091680721912
AA-AA-000-0000,kri0002,5,5.03629436111989,2.81694383693422
AA-AA-000-0000,kri0002,8,5.03629436111989,6.1375151212867
AA-AA-000-0000,kri0002,-8,5.08629436111989,0
AA-AA-000-0000,kri0002,-5,5.08629436111989,0
AA-AA-000-0000,kri0002,0,5.08629436111989,0.0130367185469702
AA-AA-000-0000,kri0002,5,5.08629436111989,2.84687117022119
AA-AA-000-0000,kri0002,8,5.08629436111989,6.19462179384697
AA-AA-000-0000,kri0002,-8,5.13629436111989,0
AA-AA-000-0000,kri0002,-5,5.13629436111989,0
AA-AA-000-0000,kri0002,0,5.13629436111989,0.0138072719030364
AA-AA-000-0000,kri0002,5,5.13629436111989,2.87737527349145
AA-AA-000-0000,kri0002,8,5.13629436111989,6.25270783070123
AA-AA-000-0000,kri0002,-8,5.18629436111989,0
AA-AA-000-0000,kri0002,-5,5.18629436111989,0
AA-AA-000-0000,kri0002,0,5.18629436111989,0.0146233698854135
AA-AA-000-0000,kri0002,5,5.18629436111989,2.90847161057895
AA-AA-000-0000,kri0002,8,5.18629436111989,6.31179693475929
AA-AA-000-0000,kri0002,-8,5.23629436111989,0
AA-AA-000-0000,kri0002,-5,5.23629436111989,0
AA-AA-000-0000,kri0002,0,5.23629436111989,0.0154877044724957
AA-AA-000-0000,kri0002,5,5.23629436111989,2.94017616106031
AA-AA-000-0000,kri0002,8,5.23629436111989,6.37191353244898
AA-AA-000-0000,kri0002,-8,5.28629436111989,0
AA-AA-000-0000,kri0002,-5,5.28629436111989,0
AA-AA-000-0000,kri0002,0,5.28629436111989,0.0164031267557983
AA-AA-000-0000,kri0002,5,5.28629436111989,2.97250544034383
AA-AA-000-0000,kri0002,8,5.28629436111989,6.43308279983899
AA-AA-000-0000,kri0002,-8,5.33629436111989,0
AA-AA-000-0000,kri0002,-5,5.33629436111989,0
AA-AA-000-0000,kri0002,0,5.33629436111989,0.0173726563445609
AA-AA-000-0000,kri0002,5,5.33629436111989,3.00547652063648
AA-AA-000-0000,kri0002,8,5.33629436111989,6.49533068983182
AA-AA-000-0000,kri0002,-8,5.38629436111989,0
AA-AA-000-0000,kri0002,-5,5.38629436111989,0
AA-AA-000-0000,kri0002,0,5.38629436111989,0.0183994913262209
AA-AA-000-0000,kri0002,5,5.38629436111989,3.03910705283089
AA-AA-000-0000,kri0002,8,5.38629436111989,6.5586839604753
AA-AA-000-0000,kri0002,-8,5.43629436111989,0
AA-AA-000-0000,kri0002,-5,5.43629436111989,0
AA-AA-000-0000,kri0002,0,5.43629436111989,0.0194870188156154
AA-AA-000-0000,kri0002,5,5.43629436111989,3.07341528935649
AA-AA-000-0000,kri0002,8,5.43629436111989,6.62317020444328
AA-AA-000-0000,kri0002,-8,5.48629436111989,0
AA-AA-000-0000,kri0002,-5,5.48629436111989,0
AA-AA-000-0000,kri0002,0,5.48629436111989,0.0206388261277081
AA-AA-000-0000,kri0002,5,5.48629436111989,3.10842010804093
AA-AA-000-0000,kri0002,8,5.48629436111989,6.6888178797387
AA-AA-000-0000,kri0002,-8,5.53629436111989,0
AA-AA-000-0000,kri0002,-5,5.53629436111989,0
AA-AA-000-0000,kri0002,0,5.53629436111989,0.0218587126106963
AA-AA-000-0000,kri0002,5,5.53629436111989,3.14414103703073
AA-AA-000-0000,kri0002,8,5.53629436111989,6.75565634167491
AA-AA-000-0000,kri0002,-8,5.58629436111989,0
AA-AA-000-0000,kri0002,-5,5.58629436111989,0
AA-AA-000-0000,kri0002,0,5.58629436111989,0.0231507021785289
AA-AA-000-0000,kri0002,5,5.58629436111989,3.18059828082217
AA-AA-000-0000,kri0002,8,5.58629436111989,6.82371587619366
AA-AA-000-0000,kri0002,-8,5.63629436111989,0
AA-AA-000-0000,kri0002,-5,5.63629436111989,0
AA-AA-000-0000,kri0002,0,5.63629436111989,0.0245190565841779
AA-AA-000-0000,kri0002,5,5.63629436111989,3.21781274745648
AA-AA-000-0000,kri0002,8,5.63629436111989,6.89302773458137
AA-AA-000-0000,kri0002,-8,5.68629436111989,0
AA-AA-000-0000,kri0002,-5,5.68629436111989,0
AA-AA-000-0000,kri0002,0,5.68629436111989,0.0259682894774434
AA-AA-000-0000,kri0002,5,5.68629436111989,3.2558060769359
AA-AA-000-0000,kri0002,8,5.68629436111989,6.96362416964792
AA-AA-000-0000,kri0002,-8,5.73629436111989,0
AA-AA-000-0000,kri0002,-5,5.73629436111989,0
AA-AA-000-0000,kri0002,0,5.73629436111989,0.0275031812936658
AA-AA-000-0000,kri0002,5,5.73629436111989,3.29460067092025
AA-AA-000-0000,kri0002,8,5.73629436111989,7.03553847343592
AA-AA-000-0000,kri0002,-8,5.78629436111989,0
AA-AA-000-0000,kri0002,-5,5.78629436111989,0
AA-AA-000-0000,kri0002,0,5.78629436111989,0.029128795022456
AA-AA-000-0000,kri0002,5,5.78629436111989,3.33421972376674
AA-AA-000-0000,kri0002,8,5.78629436111989,7.10880501653134
AA-AA-000-0000,kri0002,-8,5.83629436111989,0
AA-AA-000-0000,kri0002,-5,5.83629436111989,0
AA-AA-000-0000,kri0002,0,5.83629436111989,0.0308504929084574
AA-AA-000-0000,kri0002,5,5.83629436111989,3.37468725497906
AA-AA-000-0000,kri0002,8,5.83629436111989,7.18345928905009
AA-AA-000-0000,kri0002,-8,5.88629436111989,0
AA-AA-000-0000,kri0002,-5,5.88629436111989,0
AA-AA-000-0000,kri0002,0,5.88629436111989,0.0326739541392309
AA-AA-000-0000,kri0002,5,5.88629436111989,3.41602814313521
AA-AA-000-0000,kri0002,8,5.88629436111989,7.25953794337909
AA-AA-000-0000,kri0002,-8,5.93629436111989,0
AA-AA-000-0000,kri0002,-5,5.93629436111989,0
AA-AA-000-0000,kri0002,0,5.93629436111989,0.0346051935786055
AA-AA-000-0000,kri0002,5,5.93629436111989,3.45826816136709
AA-AA-000-0000,kri0002,8,5.93629436111989,7.33707883875392
AA-AA-000-0000,kri0002,-8,5.98629436111989,0
AA-AA-000-0000,kri0002,-5,5.98629436111989,0
AA-AA-000-0000,kri0002,0,5.98629436111989,0.0366505816072906
AA-AA-000-0000,kri0002,5,5.98629436111989,3.50143401446907
AA-AA-000-0000,kri0002,8,5.98629436111989,7.41612108775956
AA-AA-000-0000,kri0002,-8,6.03629436111989,0
AA-AA-000-0000,kri0002,-5,6.03629436111989,0
AA-AA-000-0000,kri0002,0,6.03629436111989,0.0388168651361957
AA-AA-000-0000,kri0002,5,6.03629436111989,3.54555337771624
AA-AA-000-0000,kri0002,8,6.03629436111989,7.49670510484508
AA-AA-000-0000,kri0002,-8,6.08629436111989,0
AA-AA-000-0000,kri0002,-5,6.08629436111989,0
AA-AA-000-0000,kri0002,0,6.08629436111989,0.0411111898617695
AA-AA-000-0000,kri0002,5,6.08629436111989,3.59065493747792
AA-AA-000-0000,kri0002,8,6.08629436111989,7.57887265694759
AA-AA-000-0000,kri0002,-8,6.13629436111989,0
AA-AA-000-0000,kri0002,-5,6.13629436111989,0
AA-AA-000-0000,kri0002,0,6.13629436111989,0.0435411238367742
AA-AA-000-0000,kri0002,5,6.13629436111989,3.63676843371627
AA-AA-000-0000,kri0002,8,6.13629436111989,7.66266691632581
AA-AA-000-0000,kri0002,-8,6.18629436111989,0
AA-AA-000-0000,kri0002,-5,6.18629436111989,0
AA-AA-000-0000,kri0002,0,6.18629436111989,0.0461146824342415
AA-AA-000-0000,kri0002,5,6.18629436111989,3.68392470446446
AA-AA-000-0000,kri0002,8,6.18629436111989,7.74813251570854
AA-AA-000-0000,kri0002,-8,6.23629436111989,0
AA-AA-000-0000,kri0002,-5,6.23629436111989,0
AA-AA-000-0000,kri0002,0,6.23629436111989,0.0488403547869583
AA-AA-000-0000,kri0002,5,6.23629436111989,3.73215573238427
AA-AA-000-0000,kri0002,8,6.23629436111989,7.83531560586888
AA-AA-000-0000,kri0002,-8,6.28629436111989,0
AA-AA-000-0000,kri0002,-5,6.28629436111989,0
AA-AA-000-0000,kri0002,0,6.28629436111989,0.0517271317896954
AA-AA-000-0000,kri0002,5,6.28629436111989,3.78149469350805
AA-AA-000-0000,kri0002,8,6.28629436111989,7.92426391574058
AA-AA-000-0000,kri0002,-8,6.33629436111989,0
AA-AA-000-0000,kri0002,-5,6.33629436111989,0
AA-AA-000-0000,kri0002,0,6.33629436111989,0.054784535756546
AA-AA-000-0000,kri0002,5,6.33629436111989,3.8319760082757
AA-AA-000-0000,kri0002,8,6.33629436111989,8.01502681519888
AA-AA-000-0000,kri0002,-8,6.38629436111989,0
AA-AA-000-0000,kri0002,-5,6.38629436111989,0
AA-AA-000-0000,kri0002,0,6.38629436111989,0.0580226518312036
AA-AA-000-0000,kri0002,5,6.38629436111989,3.88363539498321
AA-AA-000-0000,kri0002,8,6.38629436111989,8.10765538063479
AA-AA-000-0000,kri0002,-8,6.43629436111989,0
AA-AA-000-0000,kri0002,-5,6.43629436111989,0
AA-AA-000-0000,kri0002,0,6.43629436111989,0.061452161253786
AA-AA-000-0000,kri0002,5,6.43629436111989,3.9365099257657
AA-AA-000-0000,kri0002,8,6.43629436111989,8.2022024634579
AA-AA-000-0000,kri0002,-8,6.48629436111989,0
AA-AA-000-0000,kri0002,-5,6.48629436111989,0
AA-AA-000-0000,kri0002,0,6.48629436111989,0.0650843765939433
AA-AA-000-0000,kri0002,5,6.48629436111989,3.99063808524439
AA-AA-000-0000,kri0002,8,6.48629436111989,8.29872276167036
AA-AA-000-0000,kri0002,-8,6.53629436111989,0
AA-AA-000-0000,kri0002,-5,6.53629436111989,0
AA-AA-000-0000,kri0002,0,6.53629436111989,0.0689312790664669
AA-AA-000-0000,kri0002,5,6.53629436111989,4.04605983197402
AA-AA-000-0000,kri0002,8,6.53629436111989,8.39727289466173
AA-AA-000-0000,kri0002,-8,6.58629436111989,0
AA-AA-000-0000,kri0002,-5,6.58629436111989,0
AA-AA-000-0000,kri0002,0,6.58629436111989,0.0730055580524881
AA-AA-000-0000,kri0002,5,6.58629436111989,4.10281666283456
AA-AA-000-0000,kri0002,8,6.58629436111989,8.49791148138225
AA-AA-000-0000,kri0002,-8,6.63629436111989,0
AA-AA-000-0000,kri0002,-5,6.63629436111989,0
AA-AA-000-0000,kri0002,0,6.63629436111989,0.0773206529566346
AA-AA-000-0000,kri0002,5,6.63629436111989,4.160951680519
AA-AA-000-0000,kri0002,8,6.63629436111989,8.60069922206051
AA-AA-000-0000,kri0002,-8,6.68629436111989,0
AA-AA-000-0000,kri0002,-5,6.68629436111989,0
AA-AA-000-0000,kri0002,0,6.68629436111989,0.0818907975382098
AA-AA-000-0000,kri0002,5,6.68629436111989,4.22050966427711
AA-AA-000-0000,kri0002,8,6.68629436111989,8.70569898363984
AA-AA-000-0000,kri0002,-8,6.73629436111989,0
AA-AA-000-0000,kri0002,-5,6.73629436111989,0
AA-AA-000-0000,kri0002,0,6.73629436111989,0.0867310668626297
AA-AA-000-0000,kri0002,5,6.73629436111989,4.28153714408392
AA-AA-000-0000,kri0002,8,6.73629436111989,8.81297588911734
AA-AA-000-0000,kri0002,-8,6.78629436111989,0
AA-AA-000-0000,kri0002,-5,6.78629436111989,0
AA-AA-000-0000,kri0002,0,6.78629436111989,0.0918574270279893
AA-AA-000-0000,kri0002,5,6.78629436111989,4.34408247841075
AA-AA-000-0000,kri0002,8,6.78629436111989,8.92259741097861
AA-AA-000-0000,kri0002,-8,6.83629436111989,0
AA-AA-000-0000,kri0002,-5,6.83629436111989,0
AA-AA-000-0000,kri0002,0,6.83629436111989,0.097286787830786
AA-AA-000-0000,kri0002,5,6.83629436111989,4.4081959357866
AA-AA-000-0000,kri0002,8,6.83629436111989,9.03463346893203
AA-AA-000-0000,kri0002,-8,6.88629436111989,0
AA-AA-000-0000,kri0002,-5,6.88629436111989,0
AA-AA-000-0000,kri0002,0,6.88629436111989,0.103037058544525
AA-AA-000-0000,kri0002,5,6.88629436111989,4.47392978034766
AA-AA-000-0000,kri0002,8,6.88629436111989,9.14915653215663
AA-AA-000-0000,kri0002,-8,6.93629436111989,0
AA-AA-000-0000,kri0002,-5,6.93629436111989,0
AA-AA-000-0000,kri0002,0,6.93629436111989,0.109127206995196
AA-AA-000-0000,kri0002,5,6.93629436111989,4.54133836158399
AA-AA-000-0000,kri0002,8,6.93629436111989,9.2662417262894
AA-AA-000-0000,kri0002,-8,6.98629436111989,0
AA-AA-000-0000,kri0002,-5,6.98629436111989,0
AA-AA-000-0000,kri0002,0,6.98629436111989,0.115577322128487
AA-AA-000-0000,kri0002,5,6.98629436111989,4.6104782085036
AA-AA-000-0000,kri0002,8,6.98629436111989,9.38596694538973
AA-AA-000-0000,kri0002,-8,7.03629436111989,0
AA-AA-000-0000,kri0002,-5,7.03629436111989,0
AA-AA-000-0000,kri0002,0,7.03629436111989,0.122408680275123
AA-AA-000-0000,kri0002,5,7.03629436111989,4.68140812844651
AA-AA-000-0000,kri0002,8,7.03629436111989,9.5084129691311
AA-AA-000-0000,kri0002,-8,7.08629436111989,0
AA-AA-000-0000,kri0002,-5,7.08629436111989,0
AA-AA-000-0000,kri0002,0,7.08629436111989,0.129643815332904
AA-AA-000-0000,kri0002,5,7.08629436111989,4.7541893107942
AA-AA-000-0000,kri0002,8,7.08629436111989,9.63366358548407
AA-AA-000-0000,kri0002,-8,7.13629436111989,0
AA-AA-000-0000,kri0002,-5,7.13629436111989,0
AA-AA-000-0000,kri0002,0,7.13629436111989,0.137306593096961
AA-AA-000-0000,kri0002,5,7.13629436111989,4.8288854358334
AA-AA-000-0000,kri0002,8,7.13629436111989,9.76180571916808
AA-AA-000-0000,kri0002,-8,7.18629436111989,0
AA-AA-000-0000,kri0002,-5,7.18629436111989,0
AA-AA-000-0000,kri0002,0,7.18629436111989,0.145422289983387
AA-AA-000-0000,kri0002,5,7.18629436111989,4.9055627890477
AA-AA-000-0000,kri0002,8,7.18629436111989,9.89292956616499
AA-AA-000-0000,kri0002,-8,7.23629436111989,0
AA-AA-000-0000,kri0002,-5,7.23629436111989,0
AA-AA-000-0000,kri0002,0,7.23629436111989,0.154017676405959
AA-AA-000-0000,kri0002,5,7.23629436111989,4.98429038112545
AA-AA-000-0000,kri0002,8,7.23629436111989,10.0271287346028
AA-AA-000-0000,kri0002,-8,7.28629436111989,0
AA-AA-000-0000,kri0002,-5,7.28629436111989,0
AA-AA-000-0000,kri0002,0,7.28629436111989,0.163121105080937
AA-AA-000-0000,kri0002,5,7.28629436111989,5.06514007398873
AA-AA-000-0000,kri0002,8,7.28629436111989,10.1645003923347
AA-AA-000-0000,kri0002,-8,7.33629436111989,0
AA-AA-000-0000,kri0002,-5,7.33629436111989,0
AA-AA-000-0000,kri0002,0,7.33629436111989,0.172762604551257
AA-AA-000-0000,kri0002,5,7.33629436111989,5.14818671316504
AA-AA-000-0000,kri0002,8,7.33629436111989,10.305145421556
AA-AA-000-0000,kri0002,-8,7.38629436111989,0
AA-AA-000-0000,kri0002,-5,7.38629436111989,0
AA-AA-000-0000,kri0002,0,7.38629436111989,0.18297397823859
AA-AA-000-0000,kri0002,5,7.38629436111989,5.2335082668414
AA-AA-000-0000,kri0002,8,7.38629436111989,10.4491685808203
AA-AA-000-0000,kri0002,-8,7.43629436111989,0
AA-AA-000-0000,kri0002,-5,7.43629436111989,0
AA-AA-000-0000,kri0002,0,7.43629436111989,0.193788909350014
AA-AA-000-0000,kri0002,5,7.43629436111989,5.32118597195955
AA-AA-000-0000,kri0002,8,7.43629436111989,10.596678674836
AA-AA-000-0000,kri0002,-8,7.48629436111989,0
AA-AA-000-0000,kri0002,-5,7.48629436111989,0
AA-AA-000-0000,kri0002,0,7.48629436111989,0.205243071985346
AA-AA-000-0000,kri0002,5,7.48629436111989,5.41130448773115
AA-AA-000-0000,kri0002,8,7.48629436111989,10.7477887324439
AA-AA-000-0000,kri0002,-8,7.53629436111989,0
AA-AA-000-0000,kri0002,-5,7.53629436111989,0
AA-AA-000-0000,kri0002,0,7.53629436111989,0.217374248811617
AA-AA-000-0000,kri0002,5,7.53629436111989,5.50395205697311
AA-AA-000-0000,kri0002,8,7.53629436111989,10.9026161932007
AA-AA-000-0000,kri0002,-8,7.58629436111989,0
AA-AA-000-0000,kri0002,-5,7.58629436111989,0
AA-AA-000-0000,kri0002,0,7.58629436111989,0.23022245569287
AA-AA-000-0000,kri0002,5,7.58629436111989,5.59922067568557
AA-AA-000-0000,kri0002,8,7.58629436111989,11.0612831030133
AA-AA-000-0000,kri0002,-8,7.63629436111989,0
AA-AA-000-0000,kri0002,-5,7.63629436111989,0
AA-AA-000-0000,kri0002,0,7.63629436111989,0.243830073686368
AA-AA-000-0000,kri0002,5,7.63629436111989,5.69720627131929
AA-AA-000-0000,kri0002,8,7.63629436111989,11.2239163192965
AA-AA-000-0000,kri0002,-8,7.68629436111989,0
AA-AA-000-0000,kri0002,-5,7.68629436111989,0
AA-AA-000-0000,kri0002,0,7.68629436111989,0.258241988840626
AA-AA-000-0000,kri0002,5,7.68629436111989,5.79800889020389
AA-AA-000-0000,kri0002,8,7.68629436111989,11.3906477261504
AA-AA-000-0000,kri0002,-8,7.73629436111989,0
AA-AA-000-0000,kri0002,-5,7.73629436111989,0
AA-AA-000-0000,kri0002,0,7.73629436111989,0.273505740256397
AA-AA-000-0000,kri0002,5,7.73629436111989,5.90173289463547
AA-AA-000-0000,kri0002,8,7.73629436111989,11.561614460081
AA-AA-000-0000,kri0002,-8,7.78629436111989,0
AA-AA-000-0000,kri0002,-5,7.78629436111989,0
AA-AA-000-0000,kri0002,0,7.78629436111989,0.289671676899011
AA-AA-000-0000,kri0002,5,7.78629436111989,6.00848717015022
AA-AA-000-0000,kri0002,8,7.78629436111989,11.7369591468178
AA-AA-000-0000,kri0002,-8,7.83629436111989,0
AA-AA-000-0000,kri0002,-5,7.83629436111989,0
AA-AA-000-0000,kri0002,0,7.83629436111989,0.30679312367932
AA-AA-000-0000,kri0002,5,7.83629436111989,6.11838534354034
AA-AA-000-0000,kri0002,8,7.83629436111989,11.9168301498128
AA-AA-000-0000,kri0002,-8,7.88629436111989,0
AA-AA-000-0000,kri0002,-5,7.88629436111989,0
AA-AA-000-0000,kri0002,0,7.88629436111989,0.324926557351097
AA-AA-000-0000,kri0002,5,7.88629436111989,6.23154601220055
AA-AA-000-0000,kri0002,8,7.88629436111989,12.1013818310342
AA-AA-000-0000,kri0002,-8,7.93629436111989,0
AA-AA-000-0000,kri0002,-5,7.93629436111989,0
AA-AA-000-0000,kri0002,0,7.93629436111989,0.344131792805082
AA-AA-000-0000,kri0002,5,7.93629436111989,6.34809298542645
AA-AA-000-0000,kri0002,8,7.93629436111989,12.2907748247078
AA-AA-000-0000,kri0002,-8,7.98629436111989,0
AA-AA-000-0000,kri0002,-5,7.98629436111989,0
AA-AA-000-0000,kri0002,0,7.98629436111989,0.364472180374208
AA-AA-000-0000,kri0002,5,7.98629436111989,6.46815553832188
AA-AA-000-0000,kri0002,8,7.98629436111989,12.48517632469
AA-AA-000-0000,kri0002,-8,8.03629436111989,0
AA-AA-000-0000,kri0002,-5,8.03629436111989,0
AA-AA-000-0000,kri0002,0,8.03629436111989,0.386014814800825
AA-AA-000-0000,kri0002,5,8.03629436111989,6.59186867900936
AA-AA-000-0000,kri0002,8,8.03629436111989,12.684760386197
AA-AA-000-0000,kri0002,-8,8.08629436111989,0
AA-AA-000-0000,kri0002,-5,8.08629436111989,0
AA-AA-000-0000,kri0002,0,8.08629436111989,0.408830756555212
AA-AA-000-0000,kri0002,5,8.08629436111989,6.71937342987778
AA-AA-000-0000,kri0002,8,8.08629436111989,12.8897082426557
AA-AA-000-0000,kri0002,-8,8.13629436111989,0
AA-AA-000-0000,kri0002,-5,8.13629436111989,0
AA-AA-000-0000,kri0002,0,8.13629436111989,0.432995266235439
AA-AA-000-0000,kri0002,5,8.13629436111989,6.85081712364308
AA-AA-000-0000,kri0002,8,8.13629436111989,13.1002086384824
AA-AA-000-0000,kri0002,-8,8.18629436111989,0
AA-AA-000-0000,kri0002,-5,8.18629436111989,0
AA-AA-000-0000,kri0002,0,8.18629436111989,0.458588052821753
AA-AA-000-0000,kri0002,5,8.18629436111989,6.98635371504238
AA-AA-000-0000,kri0002,8,8.18629436111989,13.3164581786415
AA-AA-000-0000,kri0002,-8,8.23629436111989,0
AA-AA-000-0000,kri0002,-5,8.23629436111989,0
AA-AA-000-0000,kri0002,0,8.23629436111989,0.485693536604383
AA-AA-000-0000,kri0002,5,8.23629436111989,7.12614410902862
AA-AA-000-0000,kri0002,8,8.23629436111989,13.5386616958853
AA-AA-000-0000,kri0002,-8,8.28629436111989,0
AA-AA-000-0000,kri0002,-5,8.28629436111989,0
AA-AA-000-0000,kri0002,0,8.28629436111989,0.514401127652063
AA-AA-000-0000,kri0002,5,8.28629436111989,7.27035650638294
AA-AA-000-0000,kri0002,8,8.28629436111989,13.7670326366246
AA-AA-000-0000,kri0002,-8,8.33629436111989,0
AA-AA-000-0000,kri0002,-5,8.33629436111989,0
AA-AA-000-0000,kri0002,0,8.33629436111989,0.544805520739816
AA-AA-000-0000,kri0002,5,8.33629436111989,7.41916676771421
AA-AA-000-0000,kri0002,8,8.33629436111989,14.0017934664336
AA-AA-000-0000,kri0002,-8,8.38629436111989,0
AA-AA-000-0000,kri0002,-5,8.38629436111989,0
AA-AA-000-0000,kri0002,0,8.38629436111989,0.577007007708864
AA-AA-000-0000,kri0002,5,8.38629436111989,7.5727587968712
AA-AA-000-0000,kri0002,8,8.38629436111989,14.2431760962503
AA-AA-000-0000,kri0002,-8,8.43629436111989,0
AA-AA-000-0000,kri0002,-5,8.43629436111989,0
AA-AA-000-0000,kri0002,0,8.43629436111989,0.611111808288996
AA-AA-000-0000,kri0002,5,8.43629436111989,7.73132494485161
AA-AA-000-0000,kri0002,8,8.43629436111989,14.4914223303923
AA-AA-000-0000,kri0002,-8,8.48629436111989,0
AA-AA-000-0000,kri0002,-5,8.48629436111989,0
AA-AA-000-0000,kri0002,0,8.48629436111989,0.647232420474655
AA-AA-000-0000,kri0002,5,8.48629436111989,7.89506643535456
AA-AA-000-0000,kri0002,8,8.48629436111989,14.7467843375707
AA-AA-000-0000,kri0002,-8,8.53629436111989,0
AA-AA-000-0000,kri0002,-5,8.53629436111989,0
AA-AA-000-0000,kri0002,0,8.53629436111989,0.685487991610495
AA-AA-000-0000,kri0002,5,8.53629436111989,8.06419381318965
AA-AA-000-0000,kri0002,8,8.53629436111989,15.0095251461531
AA-AA-000-0000,kri0002,-8,8.58629436111989,0
AA-AA-000-0000,kri0002,-5,8.58629436111989,0
AA-AA-000-0000,kri0002,0,8.58629436111989,0.726004711410448
AA-AA-000-0000,kri0002,5,8.58629436111989,8.23892741682473
AA-AA-000-0000,kri0002,8,8.58629436111989,15.2799191649957
AA-AA-000-0000,kri0002,-8,8.63629436111989,0
AA-AA-000-0000,kri0002,-5,8.63629436111989,0
AA-AA-000-0000,kri0002,0,8.63629436111989,0.768916228206764
AA-AA-000-0000,kri0002,5,8.63629436111989,8.4194978764298
AA-AA-000-0000,kri0002,8,8.63629436111989,15.5582527312422
AA-AA-000-0000,kri0002,-8,8.68629436111989,0
AA-AA-000-0000,kri0002,-5,8.68629436111989,0
AA-AA-000-0000,kri0002,0,8.68629436111989,0.814364089801974
AA-AA-000-0000,kri0002,5,8.68629436111989,8.6061466388514
AA-AA-000-0000,kri0002,8,8.68629436111989,15.8448246865616
AA-AA-000-0000,kri0002,-8,8.73629436111989,0
AA-AA-000-0000,kri0002,-5,8.73629436111989,0
AA-AA-000-0000,kri0002,0,8.73629436111989,0.862498210378079
AA-AA-000-0000,kri0002,5,8.73629436111989,8.7991265210362
AA-AA-000-0000,kri0002,8,8.73629436111989,16.1399469833867
AA-AA-000-0000,kri0002,-8,8.78629436111989,0
AA-AA-000-0000,kri0002,-5,8.78629436111989,0
AA-AA-000-0000,kri0002,0,8.78629436111989,0.91347736500302
AA-AA-000-0000,kri0002,5,8.78629436111989,8.99870229350912
AA-AA-000-0000,kri0002,8,8.78629436111989,16.4439453227989
AA-AA-000-0000,kri0002,-8,8.83629436111989,0
AA-AA-000-0000,kri0002,-5,8.83629436111989,0
AA-AA-000-0000,kri0002,0,8.83629436111989,0.967469713365643
AA-AA-000-0000,kri0002,5,8.83629436111989,9.20515129560512
AA-AA-000-0000,kri0002,8,8.83629436111989,16.757159825802
AA-AA-000-0000,kri0002,-8,8.88629436111989,0
AA-AA-000-0000,kri0002,-5,8.88629436111989,0
AA-AA-000-0000,kri0002,0,8.88629436111989,1.02465335446676
AA-AA-000-0000,kri0002,5,8.88629436111989,9.4187640842518
AA-AA-000-0000,kri0002,8,8.88629436111989,17.0799457398251
AA-AA-000-0000,kri0002,-8,8.93629436111989,0
AA-AA-000-0000,kri0002,-5,8.93629436111989,0
AA-AA-000-0000,kri0002,0,8.93629436111989,1.08521691409598
AA-AA-000-0000,kri0002,5,8.93629436111989,9.63984511820407
AA-AA-000-0000,kri0002,8,8.93629436111989,17.4126741824009
AA-AA-000-0000,kri0002,-8,8.98629436111989,0
AA-AA-000-0000,kri0002,-5,8.98629436111989,0
AA-AA-000-0000,kri0002,0,8.98629436111989,1.14936016703217
AA-AA-000-0000,kri0002,5,8.98629436111989,9.86871347974286
AA-AA-000-0000,kri0002,8,8.98629436111989,17.7557329240762
AA-AA-000-0000,kri0002,-8,9.03629436111989,0
AA-AA-000-0000,kri0002,-5,9.03629436111989,0
AA-AA-000-0000,kri0002,0,9.03629436111989,1.21729469602001
AA-AA-000-0000,kri0002,5,9.03629436111989,10.1057036359661
AA-AA-000-0000,kri0002,8,9.03629436111989,18.1095272127305
AA-AA-000-0000,kri0002,-8,9.08629436111989,0
AA-AA-000-0000,kri0002,-5,9.08629436111989,0
